/Users/aidanmolloy/Documents/LEADS/RESEARCH/00_RCAIDE/Validation_Section/main_wing_airfoil_XSec_9.dat
1.0000000000000000 0.0000000000000000
0.9809033289696307 0.0022851494115229
0.9534521447081135 0.0054913637895095
0.9148043179041161 0.0098523960561237
0.8619590811030289 0.0155373873323384
0.7925160241310565 0.0225333711923516
0.7058763309567454 0.0304921871131909
0.6045138254327320 0.0386139669817987
0.4944726139159849 0.0456711261715871
0.3843037840659485 0.0502984841962766
0.2826277606971998 0.0515164576250550
0.1956620411166949 0.0491473300009788
0.1260971025388773 0.0436153590107861
0.0735431008781070 0.0357672929480083
0.0358396701432821 0.0263174336487622
0.0106937663810796 0.0150376276575995
0.0000000000000000 0.0000000000000000
0.0000000000000000 0.0000000000000000
0.0110431746444911 -0.0147624829236631
0.0363997736783889 -0.0254873192055182
0.0742252456237744 -0.0342564317864829
0.1268161794786742 -0.0414486491276864
0.1963333037537157 -0.0466374311310798
0.2832039084366363 -0.0490022907673196
0.3847694981456610 -0.0478735864100719
0.4948255444025693 -0.0434465998719578
0.6047645998719260 -0.0366930456738808
0.7060440796964537 -0.0289405238135877
0.7926222087719508 -0.0213646515900658
0.8620227994575721 -0.0147202609715124
0.9148401818941774 -0.0093294579019430
0.9534702851106314 -0.0051981875299421
0.9809103323320884 -0.0021626927394886
1.0000000000000000 0.0000000000000000
